,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
2792,ZZEHSZRC,07/02/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2793,ZZRZBBJB,06/27/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2794,ZZEZBCHH,03/09/2018,WHITE,M,OTHERS,2018
2795,ZZHWEESB,07/02/2018,WHITE,M,OTHERS,2018
2796,ZZSEELHC,02/07/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2797,ZZHZBZRR,07/02/2018,BLACK,M,OTHERS,2018
2798,ZZHLCRJE,06/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2799,ZZSRLWEJ,07/02/2018,ASIAN,M,OTHERS,2018
2800,ZZEHBRBJ,06/01/2018,BLACK,M,OTHERS,2018
2801,ZZSZHBCC,03/26/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2802,ZZRJJWHB,07/02/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
2803,ZZESZWBL,07/02/2018,WHITE,M,OTHERS,2018
2804,ZZRJWHJR,07/02/2018,WHITE,M,OTHERS,2018
2805,ZZSRLWEC,07/02/2018,WHITE,M,OTHERS,2018
2806,ZZRBCHWW,06/04/2018,HISPANIC,M,OTHERS,2018
2807,ZZSRLWHL,07/03/2018,WHITE,F,OTHERS,2018
2808,ZZHWHSEH,07/03/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2809,ZZSRHWBR,05/29/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2810,ZZRJZCLS,06/22/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
2811,ZZHRSHHL,06/01/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2812,ZZHCSJEC,04/05/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2813,ZZEJEHWZ,01/26/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2814,ZZERCWLB,05/10/2018,BLACK,M,OTHERS,2018
2815,ZZEJSRJJ,05/29/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2816,ZZRRCCLR,05/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2817,ZZRZSRHW,05/18/2018,WHITE,M,OTHERS,2018
2818,ZZHSZBLW,07/03/2018,BLACK,M,OTHERS,2018
2819,ZZSRWBZS,06/29/2018,HISPANIC,M,OTHERS,2018
2820,ZZRHRELW,06/05/2018,BLACK,M,OTHERS,2018
2821,ZZRZCSRH,07/03/2018,WHITE,M,OTHERS,2018
2822,ZZSEHZEW,04/02/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2823,ZZHHJWCE,07/03/2018,BLACK,M,OTHERS,2018
2824,ZZEHZZRJ,05/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2825,ZZRCHRJH,07/05/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2826,ZZREBBRR,06/25/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2827,ZZRJLRZR,06/29/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2828,ZZHCEHWJ,07/05/2018,BLACK,M,OTHERS,2018
2829,ZZSZCHWS,04/23/2018,WHITE,M,OTHERS,2018
2830,ZZSRLWWJ,07/05/2018,WHITE,M,OTHERS,2018
2831,ZZSRLWLR,07/05/2018,WHITE,M,OTHERS,2018
2832,ZZHWLZCL,05/07/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2833,ZZHLRBCE,03/26/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2834,ZZHRCLZS,07/05/2018,HISPANIC,M,OTHERS,2018
2835,ZZSRLWCJ,07/06/2018,BLACK,M,OTHERS,2018
2836,ZZHJERWB,07/06/2018,BLACK,M,OTHERS,2018
2837,ZZEEESLL,05/07/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2838,ZZSZLJSW,06/22/2018,WHITE,M,OTHERS,2018
2839,ZZHSCJEW,04/25/2018,WHITE,M,OTHERS,2018
2840,ZZSRWLWJ,05/01/2018,BLACK,M,OTHERS,2018
2841,ZZRSSJHC,07/06/2018,BLACK,M,OTHERS,2018
2842,ZZRZZZBH,06/27/2018,WHITE,M,OTHERS,2018
2843,ZZHRLSZW,06/05/2018,WHITE,F,OTHERS,2018
2844,ZZSRSCZR,06/18/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2845,ZZESBZBC,07/06/2018,WHITE,M,OTHERS,2018
2846,ZZSEHJLC,04/20/2018,WHITE,F,OTHERS,2018
2847,ZZHLLCSB,05/07/2018,WHITE,M,OTHERS,2018
2848,ZZRWWESC,04/04/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2849,ZZHSEWRR,03/02/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2850,ZZSRSCWL,02/28/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2851,ZZSRLWBS,07/06/2018,HISPANIC,F,OTHERS,2018
2852,ZZSRLWCH,07/06/2018,WHITE,M,OTHERS,2018
2853,ZZEJCJZS,05/21/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2854,ZZHLZRZS,02/01/2018,BLACK,M,OTHERS,2018
2855,ZZSRLWJS,07/09/2018,WHITE,M,OTHERS,2018
2856,ZZHCCLWH,04/23/2018,AMER IND,M,OTHERS,2018
2857,ZZSRLWCH,07/06/2018,WHITE,M,OTHERS,2018
2858,ZZSRSHHE,01/29/2018,WHITE,M,OTHERS,2018
2859,ZZSZJZHB,04/10/2018,BLACK,M,OTHERS,2018
2860,ZZSRLRWS,06/13/2018,WHITE,F,OTHERS,2018
2861,ZZHSEBBW,07/09/2018,WHITE,F,OTHERS,2018
2862,ZZSRLLZL,07/09/2018,HISPANIC,M,OTHERS,2018
2863,ZZHJCEZB,05/07/2018,WHITE,M,OTHERS,2018
2864,ZZSRLLZS,07/09/2018,WHITE,M,OTHERS,2018
2865,ZZRCSWCH,01/10/2018,WHITE,M,OTHERS,2018
2866,ZZSZLJSW,06/22/2018,WHITE,M,OTHERS,2018
2867,ZZSZHBSB,06/18/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2868,ZZHEZLBL,07/09/2018,WHITE,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
2869,ZZRBHLEZ,07/09/2018,BLACK,F,OTHERS,2018
2870,ZZSZSWRW,01/22/2018,BLACK,M,OTHERS,2018
2871,ZZRWWESC,04/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2872,ZZRSWRSW,06/04/2018,BLACK,M,OTHERS,2018
2873,ZZSRZJRC,01/16/2018,WHITE,M,OTHERS,2018
2874,ZZSRSCHL,07/09/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2875,ZZSEJLWH,01/16/2018,BLACK,M,OTHERS,2018
2876,ZZRJJHBH,07/09/2018,WHITE,M,OTHERS,2018
2877,ZZHEBJLL,05/04/2018,BLACK,M,OTHERS,2018
2878,ZZHWBWJE,07/09/2018,WHITE,M,OTHERS,2018
2879,ZZHBWCHR,07/09/2018,WHITE,M,OTHERS,2018
2880,ZZSRLWJE,07/09/2018,BLACK,M,OTHERS,2018
2881,ZZRLRWLZ,07/10/2018,HISPANIC,M,OTHERS,2018
2882,ZZSEBSJW,01/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2883,ZZHJLCZL,02/05/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2884,ZZHHHJES,07/02/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
2885,ZZSRLHEB,06/18/2018,WHITE,F,"ASSAULT, THIRD DEGREE                 AM",2018
2886,ZZHBBECJ,06/04/2018,WHITE,M,OTHERS,2018
2887,ZZHHHBJZ,07/10/2018,WHITE,F,OTHERS,2018
2888,ZZSZREWR,02/28/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2889,ZZHCJZEL,06/08/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2890,ZZSZBWSC,07/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2891,ZZRLSWHW,03/27/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2892,ZZELCZBH,05/24/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2893,ZZSRLLRJ,07/10/2018,WHITE,M,OTHERS,2018
2894,ZZZBJRJB,03/27/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2895,ZZSEJJZH,03/15/2018,WHITE,M,OTHERS,2018
2896,ZZHRLLJJ,06/12/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2897,ZZHSBLEH,04/23/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2898,ZZSZSSJC,05/14/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2899,ZZHBSBLH,07/10/2018,WHITE,M,OTHERS,2018
2900,ZZHLECHE,03/16/2018,HISPANIC,F,OTHERS,2018
2901,ZZSRRLSW,07/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2902,ZZSEHWWL,04/23/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2903,ZZSRLLHS,07/10/2018,WHITE,M,OTHERS,2018
2904,ZZSRLLHZ,07/10/2018,HISPANIC,M,OTHERS,2018
2905,ZZSECZSJ,04/18/2018,WHITE,M,OTHERS,2018
2906,ZZHEWBWW,07/10/2018,WHITE,M,OTHERS,2018
2907,ZZSEBCLW,05/22/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2908,ZZHBHWWZ,06/15/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2909,ZZEREHJB,05/29/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2910,ZZRJWRSS,04/30/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
2911,ZZSZHBSW,07/10/2018,BLACK,F,OTHERS,2018
2912,ZZEJLLWZ,07/10/2018,WHITE,M,OTHERS,2018
2913,ZZRLWBER,02/28/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2914,ZZSRWCWB,05/09/2018,WHITE,M,OTHERS,2018
2915,ZZHECHZJ,03/26/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2916,ZZEWLEZE,02/14/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2917,ZZRELLEE,05/07/2018,BLACK,M,OTHERS,2018
2918,ZZRCJLJS,07/11/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2919,ZZRLRZWZ,06/05/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2920,ZZRHBCJJ,04/30/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2921,ZZHLRSLH,01/02/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2922,ZZRSECWR,04/12/2018,WHITE,M,OTHERS,2018
2923,ZZHSRLZE,05/23/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2924,ZZSRLREJ,06/11/2018,WHITE,M,OTHERS,2018
2925,ZZRSRLLE,02/13/2018,BLACK,M,OTHERS,2018
2926,ZZSRSBEH,03/02/2018,BLACK,M,OTHERS,2018
2927,ZZSRLLHS,07/10/2018,WHITE,M,OTHERS,2018
2928,ZZHRRRRS,05/14/2018,WHITE,M,OTHERS,2018
2929,ZZRWSLWB,05/07/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2930,ZZHZZCWW,05/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2931,ZZHLJEEJ,01/02/2018,BLACK,M,OTHERS,2018
2932,ZZHWLEBB,06/18/2018,WHITE,M,OTHERS,2018
2933,ZZSECZSJ,04/18/2018,WHITE,M,OTHERS,2018
2934,ZZRBRLLZ,06/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2935,ZZHWLCEZ,07/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2936,ZZHRWJSB,07/06/2018,WHITE,M,OTHERS,2018
2937,ZZHZWZBC,05/23/2018,HISPANIC,M,OTHERS,2018
2938,ZZSRWBWE,05/16/2018,BLACK,M,OTHERS,2018
2939,ZZHJLRRR,05/09/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
2940,ZZSRLLWR,07/11/2018,HISPANIC,M,OTHERS,2018
2941,ZZZSHHSZ,07/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2942,ZZRHLZHS,05/21/2018,WHITE,M,OTHERS,2018
2943,ZZHRZCWS,07/11/2018,BLACK,F,OTHERS,2018
2944,ZZRJHLWE,05/30/2018,WHITE,F,OTHERS,2018
2945,ZZSRLLWB,07/11/2018,WHITE,F,OTHERS,2018
2946,ZZRZESWB,06/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2947,ZZSRWRSS,04/03/2018,WHITE,F,OTHERS,2018
2948,ZZRBWEEJ,07/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2949,ZZSESLLC,05/22/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2950,ZZSRWBZS,06/29/2018,HISPANIC,M,OTHERS,2018
2951,ZZHSEJLH,05/24/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
2952,ZZSRZSWJ,06/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2953,ZZESECRW,06/04/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2954,ZZHLHHZR,03/22/2018,HISPANIC,M,"ASSAULT, FIRST DEGREE                 BF",2018
2955,ZZSRLLLW,07/12/2018,BLACK,M,OTHERS,2018
2956,ZZHLRSLH,01/02/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2957,ZZSZBWWJ,07/12/2018,BLACK,M,OTHERS,2018
2958,ZZEWEBER,06/11/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2959,ZZSRLLLS,07/12/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
2960,ZZRBESBZ,04/17/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2961,ZZSRWHBW,04/12/2018,HISPANIC,M,OTHERS,2018
2962,ZZSRLLLH,07/12/2018,BLACK,M,OTHERS,2018
2963,ZZHCLJBW,05/08/2018,WHITE,M,OTHERS,2018
2964,ZZEWLEZE,02/14/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2965,ZZZESRZE,07/12/2018,WHITE,M,OTHERS,2018
2966,ZZRWCZZR,07/12/2018,BLACK,M,OTHERS,2018
2967,ZZSRWZWH,06/21/2018,WHITE,F,OTHERS,2018
2968,ZZSRZBBW,06/28/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2969,ZZREJJBE,03/16/2018,WHITE,M,OTHERS,2018
2970,ZZHERBBZ,05/03/2018,WHITE,M,OTHERS,2018
2971,ZZECZESC,04/18/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2972,ZZSRLLBB,07/13/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
2973,ZZHRCBZJ,07/13/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
2974,ZZHWWLRZ,06/18/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2975,ZZSRWBCE,05/17/2018,HISPANIC,M,OTHERS,2018
2976,ZZSRWLSR,05/01/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
2977,ZZHRHBER,01/26/2018,BLACK,M,OTHERS,2018
2978,ZZSRLLBW,07/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2979,ZZEWEBER,06/11/2018,HISPANIC,M,OTHERS,2018
2980,ZZEEWERS,02/15/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
2981,ZZHCSJRH,06/18/2018,WHITE,M,OTHERS,2018
2982,ZZHEESRL,07/13/2018,WHITE,M,OTHERS,2018
2983,ZZSRLLCH,07/13/2018,HISPANIC,M,OTHERS,2018
2984,ZZSRLEEL,07/13/2018,WHITE,M,OTHERS,2018
2985,ZZHBJSZR,06/29/2018,WHITE,M,OTHERS,2018
2986,ZZRRESCR,06/29/2018,WHITE,M,OTHERS,2018
2987,ZZSZHHRC,06/29/2018,WHITE,M,OTHERS,2018
2988,ZZSRLLCJ,07/13/2018,HISPANIC,M,OTHERS,2018
2989,ZZRZCLWZ,05/04/2018,WHITE,M,OTHERS,2018
2990,ZZSESSLR,07/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2991,ZZSEEEJZ,05/10/2018,WHITE,M,OTHERS,2018
2992,ZZHZLBBZ,05/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
2993,ZZHSWZWE,01/16/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
2994,ZZHBZBSR,04/19/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
2995,ZZSZZHWR,07/13/2018,HISPANIC,F,OTHERS,2018
2996,ZZRLBSEJ,01/16/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
2997,ZZHSEWRR,03/02/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
2998,ZZSRLLCB,07/13/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
2999,ZZHSHRBL,05/24/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3000,ZZSERBCJ,07/13/2018,WHITE,M,OTHERS,2018
3001,ZZHESSLJ,07/14/2018,WHITE,M,OTHERS,2018
3002,ZZHSJWEH,07/14/2018,BLACK,M,OTHERS,2018
3003,ZZECZSBW,05/24/2018,WHITE,M,OTHERS,2018
3004,ZZSRHHBB,07/14/2018,HISPANIC,M,OTHERS,2018
3005,ZZHRCBZJ,07/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3006,ZZSZWZZC,02/13/2018,BLACK,M,OTHERS,2018
3007,ZZSERBCJ,07/13/2018,WHITE,M,OTHERS,2018
3008,ZZHRELSL,07/02/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
3009,ZZHHJZSZ,07/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3010,ZZSEZZSR,07/06/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3011,ZZSRLLJB,07/16/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3012,ZZEHSJCS,07/16/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3013,ZZHJCCLL,06/25/2018,WHITE,M,OTHERS,2018
3014,ZZHHCRBJ,07/16/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3015,ZZECCSCJ,05/10/2018,BLACK,F,OTHERS,2018
3016,ZZHLJEEJ,01/02/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3017,ZZHBJSZR,06/29/2018,WHITE,M,OTHERS,2018
3018,ZZHZSZSE,05/21/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
3019,ZZHBHSWR,01/16/2018,HISPANIC,M,OTHERS,2018
3020,ZZHHWZCL,04/30/2018,WHITE,M,OTHERS,2018
3021,ZZSRLLBB,07/13/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3022,ZZRJLRWJ,04/26/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
3023,ZZHJZZSW,01/23/2018,WHITE,M,OTHERS,2018
3024,ZZHJCBLW,07/16/2018,WHITE,M,OTHERS,2018
3025,ZZHWSJEB,06/27/2018,WHITE,M,OTHERS,2018
3026,ZZRSCSJH,06/25/2018,BLACK,M,OTHERS,2018
3027,ZZHCLBWE,06/25/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3028,ZZHWLJEJ,06/12/2018,WHITE,F,OTHERS,2018
3029,ZZHBBJJE,04/19/2018,HISPANIC,F,OTHERS,2018
3030,ZZSRHEBJ,06/22/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3031,ZZSRLCEW,07/17/2018,WHITE,M,OTHERS,2018
3032,ZZRJESSR,06/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3033,ZZRWWCER,07/17/2018,WHITE,F,OTHERS,2018
3034,ZZSRSCZJ,02/26/2018,BLACK,M,OTHERS,2018
3035,ZZHJSSLZ,06/20/2018,HISPANIC,F,OTHERS,2018
3036,ZZERCWBR,04/20/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3037,ZZSRLCEL,07/17/2018,WHITE,M,OTHERS,2018
3038,ZZRCRHRC,03/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3039,ZZRBBERZ,04/04/2018,WHITE,M,OTHERS,2018
3040,ZZRCJJSB,07/17/2018,WHITE,M,OTHERS,2018
3041,ZZSRRHEL,06/13/2018,WHITE,M,OTHERS,2018
3042,ZZECJWSL,07/17/2018,WHITE,M,OTHERS,2018
3043,ZZSRWZWH,06/21/2018,WHITE,F,OTHERS,2018
3044,ZZSRSHBH,07/16/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3045,ZZRERHJJ,03/26/2018,HISPANIC,M,OTHERS,2018
3046,ZZEBBCRZ,04/12/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3047,ZZHJZZSW,01/23/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3048,ZZZLJRLH,02/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3049,ZZHHEWCH,07/17/2018,WHITE,M,OTHERS,2018
3050,ZZHWCECZ,02/15/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3051,ZZHWWLHW,07/13/2018,WHITE,F,OTHERS,2018
3052,ZZHLRBCZ,03/27/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3053,ZZSEEZLB,07/17/2018,WHITE,M,OTHERS,2018
3054,ZZHBBJJE,04/19/2018,HISPANIC,F,OTHERS,2018
3055,ZZHBWBSH,06/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3056,ZZHHLZHH,03/22/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
3057,ZZRSSESJ,07/17/2018,WHITE,M,OTHERS,2018
3058,ZZHCLERR,04/12/2018,WHITE,F,OTHERS,2018
3059,ZZHCSLZB,06/08/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
3060,ZZSRHLJW,07/17/2018,WHITE,F,OTHERS,2018
3061,ZZSZEJZB,07/17/2018,BLACK,M,OTHERS,2018
3062,ZZSRLCRR,07/17/2018,HISPANIC,M,OTHERS,2018
3063,ZZHSRJEW,07/18/2018,WHITE,M,OTHERS,2018
3064,ZZRBZHWB,03/16/2018,BLACK,M,OTHERS,2018
3065,ZZSERCCJ,05/08/2018,HISPANIC,M,OTHERS,2018
3066,ZZSRLCLL,07/18/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3067,ZZSRLCLJ,07/18/2018,WHITE,F,OTHERS,2018
3068,ZZSEJWZR,07/18/2018,HISPANIC,M,OTHERS,2018
3069,ZZHHZRRR,01/24/2018,BLACK,M,OTHERS,2018
3070,ZZRBZCZL,07/18/2018,WHITE,M,OTHERS,2018
3071,ZZSRLCWH,07/18/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3072,ZZSZHECZ,07/18/2018,BLACK,M,OTHERS,2018
3073,ZZHCSLZB,06/08/2018,WHITE,F,OTHERS,2018
3074,ZZRJBZBC,07/18/2018,BLACK,M,OTHERS,2018
3075,ZZHWLLBW,07/18/2018,WHITE,F,OTHERS,2018
3076,ZZRCWRLW,07/18/2018,WHITE,M,OTHERS,2018
3077,ZZHBZBRJ,07/18/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3078,ZZECBWJR,06/19/2018,BLACK,M,OTHERS,2018
3079,ZZHCSCHL,06/18/2018,WHITE,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
3080,ZZRLBZCJ,05/22/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3081,ZZSRHHRW,06/26/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3082,ZZEHRESZ,01/22/2018,BLACK,M,OTHERS,2018
3083,ZZHEWSRR,03/29/2018,WHITE,M,OTHERS,2018
3084,ZZHHZLSC,05/23/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3085,ZZSREEBH,04/12/2018,HISPANIC,M,OTHERS,2018
3086,ZZHCSRBC,02/05/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
3087,ZZSZCLJL,06/20/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3088,ZZHSHLHB,05/01/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3089,ZZHCBRRW,03/01/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3090,ZZSEZHHS,06/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3091,ZZHBSHLR,07/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
3092,ZZHRWLLB,01/22/2018,BLACK,M,OTHERS,2018
3093,ZZSRLCJZ,07/19/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3094,ZZHJCHRE,06/28/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
3095,ZZRLZHLJ,05/01/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
3096,ZZSRLCBH,07/19/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
3097,ZZRLBJCC,04/26/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
3098,ZZRBBERL,04/24/2018,BLACK,M,OTHERS,2018
3099,ZZSRWZBE,03/21/2018,HISPANIC,M,OTHERS,2018
3100,ZZZLLEHZ,04/25/2018,BLACK,M,OTHERS,2018
3101,ZZSRRHEL,06/13/2018,WHITE,M,OTHERS,2018
3102,ZZHBJRCZ,01/18/2018,WHITE,M,"ASSAULT, FIRST DEGREE                 BF",2018
3103,ZZEZWEHB,06/08/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
3104,ZZHRHSWC,06/07/2018,WHITE,M,OTHERS,2018
3105,ZZHHSEWE,07/03/2018,BLACK,F,OTHERS,2018
3106,ZZZJWJSL,07/19/2018,WHITE,M,OTHERS,2018
3107,ZZSRLCCB,07/19/2018,WHITE,F,OTHERS,2018
3108,ZZHSWRBB,05/16/2018,WHITE,F,OTHERS,2018
